-4.42828	4.55824	-1.24744	0.862951	-0.723291	0.0541124	0.0737057	-0.23036	0.315752	0.183388
-4.29379	4.33366	-1.12594	0.879092	-0.66605	0.0456745	0.0846329	-0.212807	0.290214	0.153128
-3.723	4.09808	-0.976696	0.91349	-0.609739	-0.0284921	0.0907191	-0.0984367	0.118737	0.111542
1.60881	0.676738	1.00539	0.942452	-0.86267	-0.011534	-0.170299	0.179492	-0.42198	-0.0486731
-4.08614	5.11328	-1.08542	-0.0399962	-0.392528	0.012828	-0.418876	0.00702893	-0.123239	-0.0653295
-1.44899	2.08826	0.073816	0.967606	-0.502962	-0.0496256	0.14845	0.088733	-0.164342	0.0779983
-3.41016	2.62836	-0.751042	0.831856	-0.316343	-0.0350018	0.366196	-0.104927	0.213499	0.0924556
-4.02694	3.8151	-1.05346	0.988843	-0.59792	-0.000861444	0.233083	-0.191863	0.297148	0.153841
-1.77912	2.51908	0.130403	0.656179	-0.417106	0.00835024	-0.196422	0.144208	-0.331134	-0.0423876
-3.91514	5.01642	-0.83707	-0.0502272	-0.421718	0.106703	-0.405844	0.0273239	-0.160662	-0.0898129
-3.87038	3.82988	-0.922658	0.992703	-0.550345	-0.0168643	0.192814	-0.156875	0.232899	0.119807
-4.27937	4.7576	-1.28331	-0.069056	-0.348528	-0.0724292	-0.461716	-0.0170997	-0.0898929	-0.0490922
-3.96194	3.59785	-0.915963	0.9977	-0.52885	-0.0158103	0.221297	-0.185369	0.284125	0.115952
-3.80343	3.59293	-1.13526	0.935901	-0.564316	-0.00187483	0.307386	-0.158452	0.270872	0.146374
-3.84046	4.15236	-1.02742	0.900522	-0.602741	-0.0423431	0.118748	-0.107365	0.142808	0.0991612
-2.38868	3.05995	-0.314323	0.987695	-0.600693	-0.0067809	0.0423567	0.0157009	-0.0834529	0.0841545
-0.832414	1.08851	-0.85488	0.536845	-0.118962	0.0770838	0.612239	0.0753691	0.0129642	0.0142369
-4.19481	4.62532	-1.38529	0.132606	-0.355468	-0.165299	-0.331444	-0.0334019	-0.032096	0.0223389
-3.91853	4.04018	-1.0039	0.956891	-0.588803	-0.0259394	0.158828	-0.145052	0.20815	0.114963
-2.08594	2.90137	-0.14415	0.838058	-0.669643	0.028578	-0.208074	0.0450536	-0.201188	0.037382
-4.25861	5.27831	-1.044	-0.0246816	-0.431244	0.125655	-0.349855	-0.0516826	-0.019842	-0.032651
-4.06443	3.37574	-0.999768	1.01605	-0.560159	-0.0522386	0.251761	-0.197805	0.313858	0.10656
-4.04012	3.50487	-0.949915	0.987605	-0.536429	-0.0330782	0.217842	-0.194639	0.299306	0.0989816
2.38847	1.03035	-1.56355	0.352183	0.122762	0.530453	1.06925	0.246908	-0.14695	-0.00174469
-4.10649	5.00951	-1.04752	0.318166	-0.588985	0.0588243	-0.303828	-0.0427719	-0.0474431	0.00372703
-3.71738	3.57026	-1.09075	0.938583	-0.528901	0.000412081	0.334379	-0.155023	0.27314	0.14949
-3.96115	3.73735	-0.911128	0.976943	-0.535319	-0.0103998	0.187686	-0.178597	0.264908	0.110961
-3.92179	4.26939	-0.972111	0.942077	-0.611561	0.00846065	0.0949129	-0.145063	0.187345	0.127777
-4.09209	5.28714	-0.894203	-0.227146	-0.389781	0.152311	-0.417612	0.00733137	-0.120175	-0.0886793
-4.38957	4.88827	-1.26768	0.627144	-0.72159	0.0448641	-0.147464	-0.14705	0.138173	0.135004
0.896318	1.81984	-1.33786	0.397858	0.0438346	0.382862	0.984803	0.199578	-0.0878233	0.0947513
-4.12912	3.61153	-1.05438	0.95386	-0.578101	-0.00292215	0.236154	-0.213296	0.333391	0.140943
-3.9986	3.38452	-0.863141	0.985077	-0.495506	-0.00534724	0.221446	-0.203314	0.310702	0.109579
-4.45957	5.10044	-1.28617	0.515132	-0.704867	0.0618979	-0.213493	-0.139522	0.115124	0.1055
-3.35771	3.94771	-0.62366	0.0252466	0.0955693	-0.0647422	-0.00951187	-0.00731667	0.0205856	0.0685061
-4.19344	4.06848	-1.03066	0.910994	-0.620202	0.0346351	0.107568	-0.206042	0.2845	0.137074
-3.5849	4.42198	-0.370787	-0.331342	-0.0472188	0.2109	-0.143179	-0.00185728	-0.0239656	-0.0157551
-4.40765	4.79896	-1.2127	0.722603	-0.708252	0.0674278	-0.0713816	-0.188336	0.216251	0.143972
-1.9613	3.08753	-0.885397	0.496411	-0.201565	0.147978	0.608582	0.0189794	0.0975479	0.186317
-4.34254	5.38028	-1.10469	0.166322	-0.563534	0.132678	-0.327528	-0.0816076	0.0156968	0.00270353
-3.81937	5.01503	-0.575316	-0.571237	-0.199411	0.213111	-0.361364	0.0510338	-0.148287	-0.122146
-4.42639	4.14808	-1.18271	0.858742	-0.685087	0.0501836	0.097502	-0.241441	0.338392	0.165283
-4.49311	4.58891	-1.21905	0.743645	-0.705494	0.0781398	-0.0260778	-0.221383	0.278107	0.152185
-4.44432	4.94312	-1.22732	0.585925	-0.674501	0.0816284	-0.135794	-0.17124	0.180747	0.122166
-4.28532	4.31034	-1.23054	0.870473	-0.669535	0.0460431	0.172119	-0.223642	0.334187	0.207137
-4.44673	5.04081	-1.16676	0.527608	-0.648048	0.112738	-0.167576	-0.169534	0.170983	0.0904245
-4.47292	4.29359	-1.18967	0.788628	-0.675338	0.0613391	0.039865	-0.236353	0.318378	0.15408
-4.19619	5.33568	-0.919485	0.0104064	-0.449024	0.176603	-0.293036	-0.0658255	0.0113728	-0.0181298
-4.45976	4.49649	-1.17483	0.665465	-0.645268	0.0831208	-0.0392084	-0.209718	0.261918	0.134003
-2.78844	4.03283	0.0130935	-0.843024	0.0644447	0.160158	-0.0275318	0.125502	-0.147372	-0.0495597
-4.24373	4.19244	-1.11262	0.80924	-0.612439	0.0586829	0.127793	-0.222044	0.320371	0.178197
-4.4635	4.71466	-1.1049	0.484318	-0.604135	0.138543	-0.144902	-0.183757	0.199929	0.0818901
-4.30044	5.10857	-0.936396	0.0235724	-0.463049	0.195475	-0.312495	-0.0887531	0.0365555	-0.0216669
-4.28161	4.09368	-0.98513	0.73731	-0.547369	0.0917282	0.0830411	-0.230168	0.321579	0.151619
-4.40798	4.4677	-1.02526	0.476234	-0.554186	0.164251	-0.0728916	-0.194507	0.236433	0.102669
-4.18238	4.81382	-0.744053	-0.381793	-0.332441	0.290033	-0.36049	-0.0292617	-0.0459728	-0.0765993
0.0817919	0.975575	1.75812	-0.56359	0.21945	-0.0121559	0.44592	0.038954	0.0525622	0.321925
-3.15058	-1.4024	-1.12365	0.427131	0.602506	-1.17864	0.137069	0.086077	-0.0180292	-0.600354
-2.99193	-1.42705	-1.54652	0.292167	0.609186	-1.41226	0.0488355	0.168874	-0.140998	-0.564804
-2.9723	-1.44185	-1.75691	0.188528	0.586719	-1.51172	-0.015904	0.213424	-0.215427	-0.497704
-3.05912	-1.50464	-1.70269	0.220508	0.532181	-1.46787	0.0148038	0.1993	-0.192262	-0.494014
-3.4675	-1.47139	-1.07073	0.592397	0.324225	-1.08842	0.299473	0.0706022	0.0329284	-0.606886
-3.64299	-1.53866	-0.488459	0.613658	0.264906	-0.605281	0.337424	-0.0497559	0.180156	-0.499628
-2.11305	-1.23111	-1.95397	0.106987	0.859712	-1.61654	-0.217237	0.223135	-0.267024	-0.337705
-3.50836	-1.35847	-1.00111	0.628645	0.26603	-1.00351	0.323385	0.0530991	0.0562943	-0.562291
-3.41278	-1.53563	-1.27734	0.457863	0.39568	-1.23526	0.208914	0.110954	-0.0353536	-0.602353
-3.72682	-1.22185	-0.668222	0.744067	0.0634573	-0.63029	0.413866	-0.0365021	0.17873	-0.460788
-4.20845	-1.9413	-0.747013	0.36597	-0.146389	-0.344939	0.292311	-0.0770806	0.196418	-0.312989
-4.42453	-2.15534	-1.08079	0.15923	-0.210733	-0.519663	0.192059	-0.0420005	0.140469	-0.496217
-2.22351	-0.817752	-1.77316	0.217372	0.939169	-1.67045	-0.148495	0.228091	-0.254359	-0.432009
-3.74299	-1.41445	-0.950139	0.660111	0.0913402	-0.867022	0.384217	0.0194642	0.110415	-0.52565
-4.12961	-1.74315	-0.976561	0.52381	-0.20979	-0.594758	0.373417	-0.030822	0.163364	-0.349092
-4.46104	-2.14641	-1.00475	0.265495	-0.434491	-0.298463	0.289114	-0.0661043	0.176106	-0.112174
-4.34463	-2.00523	-0.965689	0.354979	-0.216381	-0.500461	0.281953	-0.0655104	0.1908	-0.427818
-3.70075	-1.68194	-1.19548	0.468565	0.188466	-1.0497	0.264737	0.0669748	0.0283317	-0.548294
-1.57457	0.584441	-1.57805	0.112334	1.20401	-1.58378	-0.231232	0.247619	-0.302092	-0.250847
-3.24447	-1.44596	-1.24146	0.393692	0.508385	-1.23	0.109748	0.0953578	-0.0376566	-0.541475
-4.53451	-2.18267	-1.11843	0.0442347	-0.276817	-0.407334	0.119918	-0.0452501	0.11742	-0.421024
-4.14425	-1.9408	-0.641614	0.336284	0.155076	-0.518607	0.190204	-0.107649	0.231187	-0.680413
-2.51742	-0.34229	-1.28483	0.387794	0.954369	-1.51253	0.00159291	0.173583	-0.154298	-0.499407
-4.76871	-2.29451	-1.31781	-0.0332866	-0.621896	-0.238886	0.157362	-0.0414325	0.104672	-0.039869
-3.9559	-1.74191	-1.08524	0.481056	0.0427462	-0.86381	0.30614	0.012351	0.105112	-0.528679
-4.69967	-2.32725	-0.748056	-0.649032	-0.130807	0.182713	-0.249017	-0.0818519	0.0486961	-0.401667
-4.24553	-2.01566	-0.748502	0.294038	0.0399357	-0.506318	0.170145	-0.11157	0.228006	-0.562459
-5.01528	-2.47423	-1.00653	-0.787573	-0.531507	0.426016	-0.279083	-0.0741109	0.00712968	0.01809
-4.578	-2.33894	-1.15858	-0.206549	-0.151964	-0.462023	-0.0155129	-0.045733	0.0957573	-0.533587
-4.22825	-1.86959	-0.205258	0.164617	0.128827	0.0672494	0.160641	-0.191775	0.306369	-0.319585
-3.85946	-1.6486	0.47117	-0.409749	0.651137	0.359333	-0.205615	-0.218646	0.237494	-0.504421
-4.36312	-2.23049	-1.0453	0.0560913	-0.0961549	-0.533226	0.047908	-0.0736639	0.147167	-0.452033
-4.75994	-2.49387	-1.49965	-0.0203706	-0.55541	-0.548196	0.140485	-0.0182142	0.0931346	-0.247475
-4.82761	-2.49935	-1.39154	-0.516056	-0.463012	-0.261621	-0.126728	-0.00547661	-0.00374397	-0.269449
-4.81165	-2.53021	-1.41765	-0.220032	-0.511236	-0.402627	0.0215759	-0.0296764	0.0730148	-0.253236
-4.7982	-2.53462	-1.5199	-0.0582454	-0.619329	-0.497976	0.131173	-0.0148629	0.0814259	-0.178813
-4.99917	-2.63254	-1.64176	-0.476642	-0.695162	-0.304548	-0.0808254	0.010548	-0.0164996	-0.138051
-4.70151	-2.34097	-1.13337	-0.339792	-0.364054	-0.230323	-0.059806	-0.0569007	0.0815322	-0.258662
-4.98298	-2.20343	-1.0614	-1.32311	-0.560139	0.519535	-0.472206	0.02858	-0.177558	-0.00601226
-4.85507	-2.51906	-1.52514	-0.0577483	-0.674193	-0.451669	0.130108	-0.0236516	0.0901954	-0.149683
-4.66216	-2.36285	-1.30601	0.113658	-0.451507	-0.523784	0.174921	-0.0554123	0.152391	-0.299866
-4.15734	-1.75795	-0.416491	0.394746	-0.104683	-0.0905063	0.264189	-0.159723	0.286272	-0.144977
-2.8669	-1.55702	-0.954905	0.134275	0.453857	-0.742719	-0.189963	-0.0772828	0.0990147	-0.207603
-5.35245	-2.85607	-1.78689	-1.03167	-1.10892	0.272103	-0.3381	0.0465417	-0.181736	0.408808
-4.95614	-1.98364	-0.922137	-1.53489	-0.564606	0.732563	-0.543459	0.04586	-0.227789	0.0869703
-4.51975	-0.972044	-0.822213	0.500418	-0.267584	-0.287566	0.221995	-0.200883	0.350296	-0.294101
-5.03246	-2.52405	-1.28173	-0.242614	-0.786325	0.0461314	0.0605318	-0.0906432	0.133863	0.206299
-5.32552	-2.71057	-1.60438	-1.15905	-1.03315	0.450852	-0.406147	0.0402605	-0.196129	0.384701
-4.32959	-0.75829	-0.385887	0.292875	-0.0195924	-0.0224353	0.0601268	-0.242316	0.346369	-0.226799
-5.35474	-2.85599	-1.82871	-0.824378	-1.171	0.172953	-0.218688	0.0265192	-0.120216	0.469031
-5.29827	-2.67277	-1.7079	-0.651502	-1.09398	0.143734	-0.127618	-0.0178786	-0.029219	0.439235
-5.3049	-2.79359	-1.7733	-0.647474	-1.11031	0.0693146	-0.133808	-0.00447276	-0.0466738	0.408754
-4.32497	-1.05345	0.00460791	-0.829417	0.146067	0.647359	-0.362965	-0.145035	0.0825081	-0.178105
-5.35746	-2.89299	-1.75169	-0.722194	-1.17184	0.186086	-0.143817	-0.00631727	-0.0531854	0.523641
-5.21972	-2.73239	-1.376	-0.843518	-0.890954	0.379495	-0.260286	-0.0340498	-0.0490325	0.31233
-5.32451	-2.79804	-1.63581	-1.01306	-1.05141	0.344103	-0.330979	0.0192405	-0.142503	0.403956
-5.37493	-2.80288	-1.70229	-1.04768	-1.13469	0.383877	-0.336083	0.0323412	-0.166729	0.482207
-5.37929	-2.9102	-1.79481	-0.878879	-1.18961	0.241216	-0.240166	0.0232357	-0.12418	0.518067
-5.03608	-1.82899	-0.913068	-1.2303	-0.585701	0.725001	-0.446812	-0.0179955	-0.116848	0.122319
-5.25874	-2.85604	-1.65482	-0.449903	-1.08811	0.0368247	0.00546825	-0.0413236	0.0465421	0.453003
-5.34166	-2.52513	-1.61749	-1.014	-1.06406	0.402489	-0.335473	0.0146979	-0.138906	0.420092
-5.09717	-2.58392	-1.43732	-0.242044	-0.943067	0.0107483	0.119316	-0.0720886	0.124402	0.375671
-4.37821	-1.36924	-0.0486428	-1.58126	-0.0364334	0.897332	-0.488622	-0.00801055	-0.130973	-0.0615883
-5.32664	-2.73697	-1.56737	-1.12528	-1.04276	0.456044	-0.378057	0.0278135	-0.170627	0.419039
-4.60835	-2.19803	-0.495788	-0.0820784	-0.220056	0.202547	0.0366488	-0.198124	0.270564	-0.0360215
-5.23678	-2.81546	-1.69609	-0.529866	-1.10914	0.0637243	-0.0512685	-0.0084016	-0.0192986	0.444676
-5.3256	-2.86167	-1.71264	-0.684808	-1.15019	0.172509	-0.129848	-0.00750559	-0.0460435	0.501547
-5.25797	-2.89285	-1.80499	-0.499324	-1.14841	-0.0322905	-0.0048155	-0.00496396	-0.0058741	0.502534
-5.1606	-2.11879	-1.38636	-0.263207	-0.865127	0.0686753	0.0402794	-0.102904	0.14942	0.217719
-4.91964	-2.20233	-0.847406	-0.567704	-0.538419	0.437159	-0.106138	-0.104901	0.10042	0.153105
-5.2636	-2.61117	-1.36984	-1.19339	-0.925232	0.571702	-0.409798	0.0124378	-0.157808	0.3609
-5.21295	-2.61508	-1.62989	-0.334466	-1.04784	-0.0262605	0.0456665	-0.0471185	0.0698129	0.358274
-5.18823	-2.83656	-1.65595	-0.417724	-1.03689	-0.0291965	0.0213006	-0.0302577	0.0394605	0.413934
-5.04539	-2.53763	-1.47631	-0.101681	-0.892058	-0.158018	0.14846	-0.070433	0.138469	0.207364
-4.7811	-1.78171	-0.518899	-1.42263	-0.357708	0.851304	-0.46755	-0.0148391	-0.123792	0.0617476
-5.03588	-2.51877	-1.28915	-0.390122	-0.849962	0.154889	0.0450832	-0.0690864	0.0952155	0.375555
-5.29389	-2.80068	-1.60268	-0.653727	-1.07757	0.197107	-0.121388	-0.0287334	-0.0121985	0.451463
-5.23365	-2.79784	-1.70976	-0.41746	-1.12892	0.00180349	0.0466258	-0.0266905	0.0369205	0.506188
-4.31241	-1.75444	-0.0773603	-0.350336	0.0135577	0.462344	-0.00548114	-0.166622	0.213683	-0.0225706
-4.79745	-2.32183	-1.1332	0.105294	-0.605286	-0.182133	0.206109	-0.112308	0.216573	0.00441444
-5.18737	-2.60878	-1.52017	-0.292336	-1.00024	0.0156165	0.0814488	-0.0679514	0.109182	0.362275
-4.63652	-2.06374	-0.428456	-0.557733	-0.264296	0.511038	-0.0931917	-0.139962	0.149991	0.105863
-4.67437	-2.09898	-0.640957	-0.397568	-0.398891	0.354185	0.0107052	-0.118615	0.152769	0.167801
-4.67035	-2.31103	-1.1025	0.139295	-0.570733	-0.216379	0.222219	-0.0871034	0.184144	-0.00223275
-5.16627	-2.63032	-1.25598	-0.678441	-0.844663	0.35805	-0.152355	-0.068526	0.0329553	0.330296
-5.19248	-2.81375	-1.55786	-0.467475	-1.01416	0.0777335	-0.00395298	-0.0426763	0.0450453	0.430983
-5.22255	-2.85362	-1.77137	-0.461378	-1.12115	-0.045933	0.0122885	-0.00677186	0.00218596	0.477504
-5.19465	-2.75292	-1.6621	-0.38392	-1.09502	4.61979e-5	0.0621043	-0.0297052	0.0460468	0.480784
-5.10441	-2.65336	-1.42597	-0.32186	-0.926563	0.0592425	0.066349	-0.0625943	0.0944536	0.354888
-5.24077	-2.84901	-1.71802	-0.461764	-1.10286	-0.0107073	0.000156493	-0.0231751	0.0217078	0.457977
-5.10486	-2.73938	-1.65146	-0.27416	-1.04089	-0.113725	0.0992688	-0.022649	0.051345	0.385799
-1.00367	1.22311	-0.736759	-0.70305	1.35028	-1.05663	-0.265344	0.307652	-0.391526	-0.123184
-0.709639	1.42235	1.31556	-2.07458	0.681646	-0.211614	0.0886601	0.278086	-0.238124	-0.208854
-2.42513	3.22166	-1.10544	-0.67831	0.690016	-0.763402	-0.405359	0.308478	-0.458438	-0.186043
-1.68973	3.28375	0.430334	-1.59223	0.231107	-0.189834	-0.0921919	0.266144	-0.300487	-0.18901
-2.44944	3.08485	0.586317	-1.91663	0.286622	0.234351	-0.268733	0.244672	-0.329142	-0.275055
-0.0270577	0.969745	2.10036	-1.96988	0.475235	-0.0491748	0.267535	0.147032	-0.0343027	-0.0183602
-3.5514	2.94206	0.0837274	-1.76085	0.208517	0.545084	-0.569342	0.181746	-0.358762	-0.313389
-3.05681	1.25203	0.882878	-1.7666	0.721448	0.642355	-0.372519	0.0992674	-0.194045	-0.298461
-1.25894	0.237241	2.00394	-0.862062	1.23736	0.0980362	0.112367	-0.0708127	0.158408	0.0203756
-3.3363	1.95909	-0.580197	-0.394031	0.639488	-0.347491	-0.375631	0.0474769	-0.1268	-0.225089
-3.47183	3.75953	-1.21196	0.0491845	0.127991	-0.437455	-0.221241	0.0482058	-0.0951914	0.00705148
-1.77753	1.56833	-0.156503	-0.336482	1.04801	-0.432597	0.00721142	0.126305	-0.128831	-0.0071613
1.85106	1.01877	-0.793087	-0.375896	0.706872	0.0747139	0.573509	0.245987	-0.190643	0.0704774
-1.67411	2.3675	0.94331	-1.25189	0.540142	0.223409	0.276451	0.198175	-0.156121	-0.000363903
1.53573	0.831364	0.300727	-0.551677	0.477538	0.2468	0.769658	0.219635	-0.116419	0.11915
1.52532	0.983163	0.714439	-0.954521	0.272194	0.0873791	0.882628	0.284369	-0.14772	0.0995724
-0.94234	2.63844	1.05397	-1.71527	0.177549	-0.106953	0.1793	0.229071	-0.177907	-0.0841255
-2.77249	3.74133	0.358265	-1.54679	0.163668	0.208748	-0.280076	0.186637	-0.267415	-0.228893
-3.44114	-0.252857	0.885545	-2.07557	0.55275	0.867729	-0.446105	0.0586942	-0.164032	-0.367466
-3.26978	3.80001	0.145141	-1.51151	0.12029	0.367613	-0.407415	0.164653	-0.284452	-0.258943
1.39335	1.26464	1.86229	-2.02217	-0.165471	-0.461749	0.418289	0.194794	-0.0358978	-0.0600387
-1.67334	0.523107	1.99561	-2.07994	0.875433	0.442573	-0.0484497	0.0812757	-0.0512461	-0.182831
-3.88755	-0.505357	0.397907	-2.09085	0.243837	0.919635	-0.540289	0.0826213	-0.236082	-0.259973
-1.23295	0.645728	1.96778	-2.25423	0.590027	0.269255	-0.0220211	0.121998	-0.0849281	-0.140644
0.578291	1.02769	2.20573	-2.30794	0.12645	-0.299708	0.262283	0.164961	-0.0265924	-0.0598536
0.124574	1.53178	1.93122	-2.20204	0.15259	-0.202892	0.257636	0.20689	-0.0980128	-0.0695948
-1.64262	1.84497	1.40708	-1.57543	0.564407	0.345595	0.158747	0.154049	-0.11856	-0.0291216
-3.26561	0.288931	0.743069	-2.33177	0.309962	0.768233	-0.467998	0.147571	-0.278603	-0.285669
-1.72346	1.93132	1.52117	-2.21689	0.542387	0.348432	-0.0207112	0.214562	-0.211355	-0.186255
-2.00861	1.13586	1.54076	-2.4573	0.560155	0.496361	-0.194438	0.185802	-0.220268	-0.260578
-1.78721	3.24444	0.746244	-1.52409	0.121804	-0.0530647	-0.047416	0.168336	-0.16359	-0.122901
-1.45167	1.17643	1.85787	-2.3295	0.632785	0.338724	-0.0429929	0.165389	-0.146712	-0.181419
-1.63237	2.58384	1.25178	-1.86044	0.385539	0.0672915	-0.0402188	0.176559	-0.16339	-0.152114
1.17261	0.821106	1.93998	-1.39621	0.113905	-0.1624	0.63948	0.171677	-0.0187813	0.190007
-4.87821	-1.71231	-0.849252	-1.63297	-0.536334	0.754172	-0.563386	0.0647192	-0.25484	0.0825853
-3.54516	3.76291	0.03784	-1.39336	0.0595012	0.444592	-0.447438	0.11801	-0.240982	-0.246057
-4.11405	4.77874	-0.633986	-0.35731	-0.247171	0.251329	-0.376562	-0.0438022	-0.0293258	-0.110926
-2.14173	1.62031	1.39388	-2.02848	0.609596	0.547587	-0.0746929	0.174999	-0.197961	-0.165886
-4.56054	-1.20824	-0.375618	-1.82807	-0.253877	0.887442	-0.581074	0.0671989	-0.252528	-0.0316332
-3.74866	1.73354	0.278058	-1.88097	0.189738	0.762936	-0.559078	0.116574	-0.277598	-0.269623
-1.03513	0.884264	1.84976	-1.36888	0.747261	0.324291	0.324131	0.110558	-0.0316114	0.0853758
-3.79885	3.35599	0.0505489	-1.42242	0.0742786	0.636293	-0.478193	0.0911237	-0.223599	-0.236547
-4.30344	3.79081	-0.500027	-0.988774	-0.220328	0.567379	-0.560077	0.0174954	-0.161964	-0.181225
-1.86575	0.315885	1.50901	-0.32459	0.96263	0.379042	0.270733	-0.068572	0.146177	0.116724
-1.53863	0.348149	1.86443	-0.887994	0.931642	0.438252	0.240215	-0.0095781	0.0787064	0.102894
-2.93526	1.35174	1.01387	-1.33574	0.597139	0.708859	-0.0943292	0.0367888	-0.0542584	-0.103901
-4.59642	-0.715634	-0.305293	-1.63517	-0.210152	0.953731	-0.564442	0.028187	-0.200248	-0.0359104
-4.08625	0.181289	0.301902	-1.47026	0.200411	0.954726	-0.420162	-0.0143883	-0.0905482	-0.151445
-3.62056	-0.780956	0.468598	-0.545219	0.301656	0.555861	0.0700065	-0.110895	0.160753	0.0698395
-3.59809	-0.629005	0.758413	-0.921665	0.505039	0.768021	-0.0991771	-0.102683	0.110153	-0.104784
-2.06031	0.378403	1.03021	-0.0240327	1.20405	-0.0505495	-0.121192	-0.179972	0.213968	-0.096574
3.35342	0.46639	1.57574	-1.22916	-0.557487	-0.44435	0.51377	0.0561242	0.113757	0.027528
-1.5328	1.0541	1.5099	-0.933626	0.76897	0.227201	0.11074	-0.0213707	0.0817796	-0.0529887
-1.63435	0.843509	1.92673	-1.91941	0.801641	0.478568	0.0196887	0.0949852	-0.068408	-0.115591
-0.196182	0.620336	2.04168	-1.34826	0.594633	0.144864	0.360706	0.0916672	0.00214721	0.137141
-3.40033	0.257592	0.874071	-2.1232	0.432191	0.934201	-0.423638	0.0908709	-0.207076	-0.2326
-2.91545	-0.49471	1.33836	-0.879779	0.781907	0.708808	-0.0816116	-0.122438	0.132489	-0.061697
-0.852607	0.318553	1.79337	-2.02825	0.40953	0.0427041	0.0353801	0.0852353	-0.0171149	-0.114419
-3.54045	-0.364001	0.554835	-2.0339	0.274441	0.744301	-0.451666	0.0786743	-0.19602	-0.268525
1.65146	1.02426	1.90889	-2.05161	-0.0864607	-0.619799	0.382107	0.17011	0.00529322	-0.0462346
-1.76185	1.1451	1.47113	-1.34668	0.819216	0.152332	-0.145513	0.00522118	0.00483086	-0.186193
-3.50953	-1.3525	-0.105059	0.337545	0.66882	-0.429474	0.112968	-0.130622	0.2309	-0.533084
0.0750131	-0.716832	-0.940512	0.255525	1.4336	-1.1866	-0.567764	-0.0512044	-0.00122441	0.0321359
-3.14069	-1.17348	1.28802	0.0220725	1.04262	0.415951	0.0175619	-0.295254	0.386776	-0.34844
-1.93366	-0.543644	1.91775	0.0842502	1.39281	0.207528	0.00987959	-0.279083	0.354372	-0.0522672
-2.79405	-0.905137	1.55773	0.0159457	1.1484	0.431482	0.0615895	-0.283682	0.378682	-0.229427
0.982256	-0.276489	1.34973	0.0696075	1.15603	-0.249516	-0.311845	-0.257983	0.265809	0.440561
-3.31719	-0.929136	1.03723	-1.07937	0.802579	0.588204	-0.273748	-0.12198	0.100865	-0.406372
-1.48007	-0.12181	2.32583	-0.631572	1.26396	0.331133	0.10586	-0.164883	0.250025	0.0408086
-2.55127	-0.331865	1.76819	-1.19052	1.11086	0.642645	-0.0960024	-0.109912	0.143098	-0.278049
-1.41836	0.551926	-0.157765	-0.172805	1.45864	-0.924057	-0.234507	0.0801564	-0.103645	-0.10446
