participant_id	Gradient 1	Gradient 2	Gradient 3	CAP
A00037866	-0.585841173065785	0.015398198692016	0.232682417455536	3
A00037877	-0.629252599173328	0.16183100317461	0.297179127292343	3
A00038115	-0.656396479275848	0.04467682239582	0.230360467711156	3
A00038158	-0.662439242536649	-0.043834445971075	0.24840985314649	3
A00038159	-0.69502057076597	-0.057950365738842	0.290361722965632	3
A00038189	-0.637394915699953	-0.025804034543268	0.334129045755211	3
A00038285	-0.689468648719179	-0.216557365920605	0.211193868157689	3
A00038414	-0.587893220513603	0.012320941574733	0.224520119870767	3
A00038424	-0.749176450660998	0.019249191284433	0.209852904720635	3
A00038519	-0.626962605980717	-0.013324976880257	0.21784266684191	3
A00038520	-0.716746134159465	-0.025230568702171	0.304191914509963	3
A00038522	-0.594175929901941	0.004620853783882	0.358854966400723	3
A00038605	-0.679239350499161	-0.223216183842309	0.230047255722621	3
A00038616	-0.607775916625398	-0.208671455900074	0.254289038454845	3
A00038623	-0.704534654614769	0.032739754359449	0.177438667444587	3
A00038642	-0.69026220193006	-0.039044659931911	0.280575435984828	3
A00038706	-0.453391457208256	-0.242831120668202	0.237754307767792	3
A00038718	-0.557639083647065	-0.055912142120482	0.369185091133669	3
A00038731	-0.779883044411009	0.070684283576105	0.143200550309621	3
A00038806	-0.73961947764346	-0.09886178320462	0.219646266117574	3
A00038832	-0.687483256735614	-0.275763714191496	0.275758585023184	3
A00038957	-0.563358775641608	-0.257987075456735	0.348691413765016	3
A00038959	-0.602116199100817	0.000382467203952	0.172989047336621	3
A00039041	-0.684007387147458	-0.083155812939001	0.294375773830553	3
A00039074	-0.606999336949286	-0.060961181139647	0.303858547891649	3
A00039075	-0.629718927597722	0.011730153515393	0.260597909877166	3
A00039083	-0.642816640199177	-0.051691342148907	0.219896922930616	3
A00039084	-0.612329576466157	0.181880067259117	0.366188975719801	3
A00039159	-0.571420771838346	-0.045175063206015	0.209428974367818	3
A00039168	-0.557600669324644	-0.005987617727863	0.173487291930637	3
A00039218	-0.603006744792174	-0.133814160328219	0.253938921739383	3
A00039249	-0.693406931602076	-0.085339475018418	0.29302319751646	3
A00039257	-0.705918564995512	-0.045963125827167	0.242669893931483	3
A00039353	-0.587945682280561	-0.036260617890902	0.267840905655793	3
A00039391	-0.656336002929621	-0.025191583683249	0.278343758754037	3
A00039393	-0.762687155391274	-0.090219665320227	0.221169239673799	3
A00039431	-0.594800777602791	-0.061559263300604	0.312878190798581	3
A00039432	-0.71203230923998	-0.158963143962888	0.205943623527329	3
A00039461	-0.71999318073599	-0.040738860039249	0.295988510044565	3
A00039463	-0.561565740896435	-0.075620921776781	0.299953590150534	3
A00039488	-0.557552159180797	-0.096946557205883	0.157436213264726	3
A00039500	-0.667171388269096	0.04397292637897	0.290506021509864	3
A00039559	-0.719686109288467	0.085136320895876	0.239517537139388	3
A00039560	-0.630863111236717	-0.161851182419937	0.167421823040386	3
A00039607	-0.60190463659069	-0.055685492839309	0.294246061409728	3
A00039635	-0.641120731396987	-0.01279121362721	0.259852364905199	3
A00039636	-0.616337334059212	0.011975070618916	0.32742337652739	3
A00039639	-0.708762320230629	0.024324668296935	0.221022350610642	3
A00039640	-0.687256285528426	-0.216856989892088	0.273760379205756	3
A00039655	-0.615165244457689	-0.0556923074444	0.470929528252375	3
A00039657	-0.762656077230094	-0.068171448633373	0.170989097621215	3
A00039685	-0.594213442968801	-0.126880107797419	0.276914033984433	3
A00039686	-0.614484024576983	-0.193843027193483	0.23906811530674	3
A00039699	-0.641712362692785	-0.132537645478379	0.239901264479928	3
A00039700	-0.653452339234839	-0.016687258151358	0.31392292816878	3
A00039755	-0.702049678781751	-0.175463986284682	0.226707186342014	3
A00039756	-0.709088935640356	-0.161570948882656	0.299983604856512	3
A00039758	-0.731486748134399	-0.03498205125248	0.157771244552257	3
A00039783	-0.642292610918204	0.088213934498889	0.179606050476848	3
A00039819	-0.626794361141287	-0.101455069309391	0.370241035187568	3
A00039820	-0.678366743334287	0.011984910313127	0.10362606928617	3
A00039846	-0.706968941832973	0.057050929985885	0.229180121623725	3
A00039866	-0.688795864930297	-0.070599164014658	0.249647220583469	3
A00039895	-0.653504111057527	0.127621361345906	0.194772151351854	3
A00039923	-0.713231187153625	0.005366282734037	0.292375067224406	3
A00039943	-0.687409271701617	-0.080908311586275	0.271352581368945	3
A00039951	-0.520795706090015	-0.244916851195641	0.351162310173005	3
A00039965	-0.689180901505103	-0.156607237858187	0.202581235206724	3
A00039974	-0.813120805515306	0.012657565531577	0.17433630265146	3
A00039975	-0.575754161409072	0.028586093284273	0.2627918894417	3
A00040054	-0.621209590963709	-0.136789299459823	0.244642542445424	3
A00040055	-0.744721436552039	-0.034026508029953	0.164284730991686	3
A00040104	-0.634132066879686	-0.100603395752986	0.226893963839537	3
A00040116	-0.684792163480693	0.090631020817778	0.285222880083099	3
A00040151	-0.581432662875907	-0.167245522878119	0.318283263206029	3
A00040152	-0.716438463024588	-0.105953473965531	0.227647964659069	3
A00040174	-0.732679408794923	-0.047319528051337	0.247553444161359	3
A00040182	-0.588505527177505	-0.01263649693172	0.317918137852953	3
A00040225	-0.737505805383644	-0.022454187992891	0.213646434266133	3
A00040226	-0.608338617954809	-0.063808239079653	0.271748139727585	3
A00040257	-0.647305061567754	0.051104301794102	0.283723270605901	3
A00040285	-0.707782248409112	-0.135758631112596	0.266539917222316	3
A00040301	-0.622425332958084	-0.119394127538076	0.338579670964186	3
A00040311	-0.634725580254313	-0.019755422562747	0.273140479831103	3
A00040324	-0.648642934945443	-0.164429830140209	0.338507094224393	3
A00040342	-0.617261130397335	-0.090527440272114	0.199053416283944	3
A00040351	-0.742572631803543	-0.056424205251745	0.127499251035265	3
A00040382	-0.701881427935397	-0.060047352515464	0.19290040150362	3
A00040383	-0.658398915309624	-0.045136636097814	0.229846234075568	3
A00040439	-0.537931295767313	-0.065719496486478	0.425728174883379	3
A00040461	-0.747107056700094	-0.039760089135195	0.145667102711145	3
A00040462	-0.759154481072453	0.049664780292015	0.231632769410148	3
A00040494	-0.607806355446415	-0.0018201772415	0.267069290045177	3
A00040500	-0.648621618918071	0.131667046652603	0.148447124646271	3
A00040517	-0.705697059666457	0.016146348351465	0.287906220351381	3
A00040525	-0.715391481703588	-0.035267807686272	0.224728899832283	3
A00040543	-0.508210810508203	-0.172220925162389	0.344075321147894	3
A00040556	-0.514234629626439	-0.149097475906982	0.295957962410848	3
A00040567	-0.665222891031465	0.034890545316935	0.17401350532968	3
A00040573	-0.52049777791427	0.018128633324197	0.398984229828077	3
A00040580	-0.578262705200568	-0.079457559477943	0.326175299703498	3
A00040594	-0.530122691890595	-0.132476832974454	0.27312545062228	3
A00040599	-0.699751953608176	-0.076748937422477	0.180046437110444	3
A00040623	-0.621840244214169	0.011398647766392	0.34527462134379	3
A00040628	-0.557213993059569	-0.209210914471216	0.323476052945499	3
A00040640	-0.754216205217814	-0.016132718149908	0.201120641000467	3
A00040678	-0.660236221197936	-0.010382500939149	0.235637519501228	3
A00040740	-0.696040280313366	-0.080941617577535	0.32596216079231	3
A00040741	-0.684925522640549	-0.053533302397897	0.245392807968914	3
A00040757	-0.661945718402712	-0.239041943172977	0.267282552804521	3
A00040798	-0.682359616499043	-0.019622575518674	0.170878133281421	3
A00040800	-0.543893115196651	0.083046091124789	0.354818260913857	3
A00040806	-0.683217398612547	0.064747108533357	0.180360123658542	3
A00040890	-0.634359845463159	-0.041000831332717	0.259083751955448	3
A00040915	-0.660472814014118	-0.226435405310556	0.198035506814781	3
A00040944	-0.549222714974464	-0.184363707332415	0.152899576035787	3
A00041049	-0.672605176092584	-0.009041745097387	0.271720793995694	3
A00041540	-0.719538169264123	-0.009691310675986	0.193714114985427	3
A00043240	-0.621369115346571	0.047821185562128	0.351470730658626	3
A00043282	-0.635124515045246	-0.07028022558862	0.300492061691917	3
A00043283	-0.682904823182569	-0.134849389612873	0.327791218251017	3
A00043299	-0.674932989892511	-0.007069184550377	0.26855580731235	3
A00043324	-0.765476182971016	-0.077809865866212	0.140118550182729	3
A00043325	-0.526719892414628	-0.185751159338671	0.283901921156403	3
A00043384	-0.63435231035781	-0.000413290933317	0.401636186309036	3
A00043450	-0.659449084042529	-0.033517519558779	0.2560937779447	3
A00043462	-0.613838903276526	-0.037148136987486	0.235737614829971	3
A00043466	-0.498213131416251	-0.223646389807771	0.319013688000161	3
A00043509	-0.754418012208122	-0.051520999326439	0.211808382759305	3
A00043520	-0.565099253058528	-0.167395968682507	0.327616302537537	3
A00043521	-0.694324235653443	0.097155245684434	0.180190508685416	3
A00043617	-0.5787193177828	-0.168076672218957	0.182641907146265	3
A00043649	-0.654992856190557	-0.059816876531843	0.173844957241229	3
A00043677	-0.722706503172016	-0.223029227265144	0.206982536475588	3
A00043704	-0.70489322125061	-0.131023295937981	0.163891580828479	3
A00043721	-0.739557457869918	-0.02454234159823	0.292245466691141	3
A00043722	-0.636919942047315	-0.037685843772141	0.285343656994088	3
A00043739	-0.674222514769173	0.147617317259989	0.244172193156257	3
A00043740	-0.650918125273753	-0.061756173704189	0.35233042710075	3
A00043758	-0.624385565132469	-0.213706731216959	0.192905919311345	3
A00043762	-0.627033476934413	0.162961006116562	0.248249084374961	3
A00043788	-0.653833565068156	-0.112406588529621	0.173111764912669	3
A00043790	-0.74846703330787	0.108103074651176	0.158029160805551	3
A00043998	-0.677401506518641	-0.036203962597268	0.197833855468744	3
A00044011	-0.694945617149154	0.106255134855244	0.272262471791977	3
A00044012	-0.691732106603327	-0.22954457709504	0.291085460593341	3
A00044130	-0.677413995256727	-0.038206034404066	0.278753848732627	3
A00044131	-0.578028094539036	-0.199163624602543	0.322670667755937	3
A00044154	-0.57520459521001	0.006737635840023	0.218123667393813	3
A00044171	-0.615034615469652	-0.115152873005628	0.273358554604254	3
A00044291	-0.701620473299315	-0.140062219116597	0.226133180265769	3
A00044307	-0.659628672653843	-0.064832554982026	0.20420676574869	3
A00044344	-0.716246287607396	-0.100894187763341	0.182327470758303	3
A00044345	-0.705340871437239	0.008655922703204	0.25246151503618	3
A00044369	-0.640569856805252	0.005867452304317	0.183405035516397	3
A00044370	-0.553950435309383	0.119399436125036	0.322983678377307	3
A00044405	-0.756045772645624	-0.051601703596783	0.271165610938823	3
A00044408	-0.515562833393021	-0.076174995433095	0.305173471706993	3
A00044410	-0.649391950469091	0.033583968974966	0.261475594015463	3
A00044427	-0.718942192055189	-0.03766473619127	0.163324944995164	3
A00045554	-0.694498881175484	0.014768650904606	0.189067980889344	3
A00045589	-0.701727920503793	-0.07447201489328	0.145716352822971	3
A00045590	-0.644055234644038	-0.138808277428364	0.246454552176407	3
A00050679	-0.572396268116874	-0.144795108994363	0.360344655530479	3
A00050721	-0.604519421332594	0.015123505830911	0.268809433620304	3
A00050742	-0.657380675437531	-0.084486041140287	0.15180709880975	3
A00050743	-0.634105687822827	-0.013277825792626	0.173666980572214	3
A00050795	-0.589363838361845	-0.001018083014291	0.360027643518137	3
A00050848	-0.597031088930577	-0.129352598685443	0.291818130256648	3
A00050911	-0.592191908287356	-0.054534303850409	0.304817800109371	3
A00050912	-0.686677691097354	0.048705312627383	0.294642016131958	3
A00050940	-0.470711934011588	0.015385024253719	0.402226913021033	3
A00050998	-0.544209714071689	-0.001145846371127	0.247098081078451	3
A00051023	-0.661284742052558	0.163891849999155	0.286496029525515	3
A00051063	-0.693310048804985	-0.045719539440494	0.181310428677508	3
A00051456	-0.580815639539524	-0.094681115774359	0.318506340868699	3
A00051457	-0.648379642776971	-0.019216104345215	0.244473143422871	3
A00051477	-0.580565823957007	-0.205983034657249	0.090896941495168	3
A00051513	-0.74658295051821	-0.040351227563115	0.256763412894705	3
A00051514	-0.708902217211243	-0.112607233355347	0.221542369420515	3
A00051517	-0.671623551351457	-0.04422650095412	0.319863311893106	3
A00051528	-0.661101810972734	-0.103632708060747	0.215197390367648	3
A00051529	-0.693217649248114	-0.032347039209739	0.217641621809542	3
A00051539	-0.618241105843317	-0.034850116348784	0.338411706922991	3
A00051548	-0.569788458180154	0.139965889661996	0.183862745536386	3
A00051603	-0.646598243543114	-0.093635407437174	0.235824120156864	3
A00051604	-0.663560106988081	-0.076824061075423	0.236643964770655	3
A00051638	-0.658415332189524	-0.126551807827635	0.281776868412242	3
A00051658	-0.716249507683096	0.039561964550354	0.22667145956468	3
A00051676	-0.57768458184973	0.158067390666434	0.184415086824098	3
A00051678	-0.594910097855037	0.044136689335174	0.218623396876802	3
A00051679	-0.589049911307625	-0.223181336694242	0.329959492850029	3
A00051690	-0.70435175703222	-0.14009637608662	0.268362739336431	3
A00051727	-0.664659410154295	0.055628867270188	0.261812190191097	3
A00051758	-0.64657536457983	-0.17656598104354	0.304769285247298	3
A00051835	-0.577031139002452	0.083772214109141	0.314301771451843	3
A00051925	-0.693508504322181	-0.148384824620631	0.201712902777838	3
A00051927	-0.689286680917423	0.013585009583954	0.216287993503592	3
A00052117	-0.653151730309264	0.0860105190813	0.24155870080783	3
A00052118	-0.712578141723723	0.018472697338254	0.323883940455688	3
A00052125	-0.685107111108833	-0.008458918584615	0.225898926107096	3
A00052126	-0.729013326512525	-0.190978124273392	0.193542871533294	3
A00052180	-0.643520375322357	-0.149804639905893	0.220784647598355	3
A00052181	-0.562229826074216	0.073207109794721	0.305283639188563	3
A00052183	-0.60565121840227	-0.089638169320246	0.270567093323447	3
A00052197	-0.689801858387524	0.002189594157927	0.308336130290472	3
A00052214	-0.651806846244367	0.063272775297932	0.208602720280504	3
A00052234	-0.667202871329764	-0.073564254030395	0.220513281671103	3
A00052235	-0.672523388985236	0.016466758389576	0.321598000935194	3
A00052237	-0.635628091938687	-0.076451172311349	0.316913837134878	3
A00052307	-0.509602632487431	-0.180308903585292	0.340557130636356	3
A00052319	-0.671805158441056	0.165399718990287	0.048189013513609	3
A00052340	-0.757142540956606	-0.199909700549989	0.222821818054347	3
A00052461	-0.622233613174409	-0.111270613181464	0.255276882577131	3
A00052499	-0.647784826004907	-0.007550104125926	0.22817545696478	3
A00052500	-0.60075368754991	-0.08117992273676	0.250339649120531	3
A00052502	-0.525996918725633	0.042262676274499	0.261579817028455	3
A00052577	-0.747912731654121	0.08407451818724	0.17541720859519	3
A00052613	-0.588027442552277	-0.086567828885624	0.287768378176654	3
A00052614	-0.721384500976088	-0.069274768426656	0.338911968499401	3
A00052639	-0.627080543463395	-0.097974425394611	0.180197586547645	3
A00053203	-0.735693032250313	-0.125217214287978	0.192654710381844	3
A00053369	-0.652860819134058	-0.012633538311306	0.305837675165667	3
A00053390	-0.646465111725975	-0.018511860800703	0.28532964371048	3
A00053455	-0.72729527012566	-0.124195653424957	0.282975536286251	3
A00053456	-0.698847753544718	0.059529016388935	0.198229504149758	3
A00053473	-0.529214769689077	-0.041846459355832	0.339079522294246	3
A00053474	-0.677426299581451	0.178653503563654	0.248256939250978	3
A00053475	-0.771507258011689	0.045630727589135	0.132630267069787	3
A00053490	-0.60315030747121	-0.062324928924854	0.295578708052793	3
A00053577	-0.689340991635508	-0.166495198742517	0.172988354223264	3
A00053578	-0.710303836287544	-0.066230935519563	0.179244977868078	3
A00053625	-0.645875533438324	-0.208498543924372	0.228115354229883	3
A00053626	-0.727760664661362	0.078209907731399	0.138471459010094	3
A00053627	-0.581902891500294	-0.000570817388866	0.318646216510927	3
A00053744	-0.609719006798097	-0.07945833376912	0.359325267449439	3
A00053850	-0.58623703792692	-0.080025770439827	0.325616144521744	3
A00053851	-0.702647353270208	-0.164929956460379	0.200616482937449	3
A00053854	-0.645851615865782	-0.055071527185899	0.155311726270889	3
A00053874	-0.685118074993901	-0.011862249146246	0.228061258814643	3
A00053901	-0.667999479693277	-0.066530393477842	0.206263770611542	3
A00053902	-0.601816989546836	0.083772008136601	0.233611552803303	3
A00053927	-0.670122573475358	-0.048720646813976	0.223674768527288	3
A00053949	-0.581980292226032	0.076378346483669	0.3705120978276	3
A00054019	-0.686888458853559	0.032968422359396	0.31319532660026	3
A00054038	-0.678762778975411	0.028351352688896	0.294547805466529	3
A00054153	-0.657432236896754	0.04491782833721	0.348510954687668	3
A00054173	-0.408425637983694	0.016348507197598	0.281776813502459	3
A00054206	-0.682484975218431	-0.070072735226767	0.274642911510675	3
A00054441	-0.567513926121565	0.062347136392017	0.198519726144112	3
A00054504	-0.730403465645822	0.002521451536858	0.192106354949088	3
A00054532	-0.672986120304756	-0.013065282691964	0.119903334112926	3
A00054533	-0.712795154470358	-0.09217802009246	0.313309169186508	3
A00054534	-0.758332821530539	0.15557446383799	0.165514773475299	3
A00054621	-0.689283284009447	-0.139986407985927	0.097263834753076	3
A00054857	-0.603708916793461	0.094093560316672	0.283189568442256	3
A00054897	-0.480424928061699	-0.315285481824412	0.169655826620575	3
A00054913	-0.599823808819955	-0.082242251582564	0.184238945846989	3
A00054914	-0.607612938151265	-0.129801202740881	0.233778398822522	3
A00054929	-0.668288968287292	-0.031972715329551	0.209744350037822	3
A00055061	-0.673889560293905	-0.029632708484569	0.192849357178591	3
A00055121	-0.61205862458463	-0.194955927728856	0.191778892942223	3
A00055122	-0.673719266701176	-0.066151761925379	0.292359602328296	3
A00055215	-0.704784057805994	0.014419451942724	0.242902344312896	3
A00055267	-0.607267994638675	-0.139153418572238	0.326608519834348	3
A00055332	-0.643040313350064	-0.261868753703644	0.133381914051536	3
A00055352	-0.569801163619567	-0.173925594754376	0.328910837674501	3
A00055353	-0.651982028140883	-0.183276041285258	0.327751359359146	3
A00055373	-0.665042485891189	-0.054282229881682	0.050304886411273	3
A00055446	-0.587926633918177	-0.030746170579175	0.29998482709294	3
A00055462	-0.641390062977457	0.03717184468583	0.154452699678563	3
A00055542	-0.577423689155085	0.027594677461696	0.210286211837431	3
A00055624	-0.719744743585865	-0.053941466432018	0.232745909339204	3
A00055738	-0.552129071465167	-0.016976731028101	0.305043704177456	3
A00055763	-0.616793109176285	-0.295735389037732	0.239710683980124	3
A00055867	-0.636899714715243	0.001166776993354	0.206880425015012	3
A00055906	-0.745511815919384	-0.16828914948671	0.191467341244985	3
A00055991	-0.692088662176363	-0.06243102860146	0.275095106534588	3
A00056097	-0.607118341176656	-0.162267314796541	0.372167444156393	3
A00056098	-0.594874235272297	-0.018289263641993	0.320046930843873	3
A00056138	-0.636239545338842	-0.025527688852923	0.39441693645249	3
A00056164	-0.585896262750646	-0.007388791151807	0.224814805613965	3
A00056306	-0.71853011456064	-0.029715145724764	0.143222885896574	3
A00056372	-0.689103636841835	-0.11596943731069	0.222408490662994	3
A00056452	-0.689339165132926	-0.155482826128765	0.174711236677445	3
A00056453	-0.588506637642595	-0.035588602241592	0.283132696264675	3
A00056470	-0.590786881249921	0.046118463928559	0.296749551332089	3
A00056489	-0.665516794616652	-0.063265757916185	0.320538789592175	3
A00056556	-0.617894736976698	0.113191594432909	0.19769953473631	3
A00056627	-0.602956941933728	-0.125400520988601	0.126356627855355	3
A00056628	-0.652860189310821	-0.190349482246927	0.238546917114245	3
A00056703	-0.572352191761676	-0.150226113473655	0.370137353233486	3
A00056898	-0.733689602302353	0.030448496146191	0.327885420517557	3
A00056919	-0.720266575892702	-0.021580610141961	0.189373630938571	3
A00056949	-0.79068375676392	0.078740794644898	0.23407312818338	3
A00057005	-0.743493094276782	-0.177759196091674	0.192699436137802	3
A00057035	-0.591912800155743	0.006332173745952	0.341539286786752	3
A00057182	-0.686868476602609	-0.006333442932424	0.197090383900292	3
A00057183	-0.693801615306154	-0.251234109990252	0.250577429637544	3
A00057203	-0.575780028601228	-0.048754460732873	0.203264877051854	3
A00057235	-0.639956065434565	-0.0360882989273	0.317121672530687	3
A00057372	-0.601999578662235	-0.182654008539683	0.212204242486105	3
A00057405	-0.601554478500576	-0.124629918472168	0.181688913974174	3
A00057406	-0.775578656460608	0.006761363843872	0.257282162554824	3
A00057444	-0.502868474021957	-0.152207866344566	0.186926086103878	3
A00057445	-0.649713869472992	0.029890692472297	0.244730493144791	3
A00057786	-0.541077625729534	-0.000253968071773	0.328256300849433	3
A00057808	-0.587006759834228	0.045072272417767	0.270507966641344	3
A00057965	-0.668264311059985	0.117210996411475	0.245909831832572	3
A00058053	-0.68118755189292	0.08339240656047	0.215907271465254	3
A00058130	-0.596450487017595	0.027468029016015	0.159988561412036	3
A00058145	-0.695860753519781	0.004194031985532	0.196262129327882	3
A00058214	-0.69382927331588	-0.160820425046932	0.294341280769225	3
A00058503	-0.639158128462496	-0.048869361293731	0.271067227214267	3
A00058515	-0.701192825857949	0.029782080486001	0.206793081480947	3
A00058552	-0.713616366205781	-0.043438589931405	0.285061069427868	3
A00058621	-0.685059409360249	-0.161696118859687	0.270577040605354	3
A00058667	-0.67577084797345	-0.033095343815434	0.297938927159046	3
A00058685	-0.689955787784528	-0.124671114633332	0.190418954772727	3
A00058952	-0.603163092582908	0.183689955532188	0.265991504022281	3
A00058998	-0.620172379995138	0.081547482869564	0.398174272777996	3
A00058999	-0.533706632349847	-0.171639683737166	0.24490313621721	3
A00059074	-0.652832490961246	0.030431974413968	0.076963600827996	3
A00059107	-0.519661470125261	-0.047208599706231	0.356253534866683	3
A00059325	-0.668709951467881	0.025898515272878	0.196040686549543	3
A00059327	-0.599514715020356	-0.157254498212653	0.21669927062775	3
A00059344	-0.569530035400373	0.029809821374294	0.116232353678924	3
A00059346	-0.717294353538103	-0.091140920389183	0.134647877946032	3
A00059361	-0.719101558618375	0.007818359963676	0.215654030131224	3
A00059428	-0.682779442729109	-0.018168614845731	0.161847985806314	3
A00059527	-0.680695781613805	-0.00570594243487	0.229236172487396	3
A00059662	-0.65542639109682	-0.117638448750282	0.241553742244585	3
A00059664	-0.746615476581093	0.068067122162742	0.105098538854651	3
A00059845	-0.671350523089587	-0.220915244719833	0.323972585744561	3
A00059865	-0.708456130935987	-0.004405668315298	0.253366714911538	3
A00059935	-0.598447427795936	0.026397289529587	0.294799595982099	3
A00059990	-0.64205314567339	-0.171871429066228	0.257802330349682	3
A00060005	-0.615963403093522	-0.136246179605032	0.232601236520127	3
A00060093	-0.560989012805235	-0.05938342900076	0.347606730803431	3
A00060099	-0.667668673033736	-0.109711949904231	0.194826836818927	3
A00060169	-0.593896370530501	-0.028260635641373	0.296342652181058	3
A00060170	-0.650879290870677	0.070593248360835	0.105830557187228	3
A00060184	-0.510097805871893	0.005903947371116	0.489077991532455	3
A00060185	-0.615119622213113	0.002071957639573	0.179453921317905	3
A00060252	-0.58227466267617	-0.00763798542337	0.35293927299902	3
A00060259	-0.548393501393543	-0.083003181641858	0.402106950386579	3
A00060264	-0.672013915013756	0.039633954358606	0.263536347629953	3
A00060279	-0.671401016539193	0.009924645397113	0.314294336212778	3
A00060280	-0.631732995509528	-0.020333837214659	0.363587363042724	3
A00060302	-0.629008510322537	0.005215092537875	0.293751279352011	3
A00060372	-0.683572443870969	-0.093516315866219	0.320232288541248	3
A00060383	-0.706804526268275	-0.008700618506601	0.215116312146511	3
A00060384	-0.606881294608764	-0.067141100148443	0.40359701648241	3
A00060407	-0.646716757164811	-0.006103373317243	0.270707402489518	3
A00060430	-0.640978402011931	-0.035175963179436	0.231814243683941	3
A00060431	-0.72331041962443	-0.056369248169139	0.060469363132029	3
A00060471	-0.643140158081302	0.095139118120032	0.327924586928264	3
A00060472	-0.563853081852689	-0.139695055328488	0.222715130561864	3
A00060480	-0.576580582208055	-0.021395311878832	0.401968350681304	3
A00060503	-0.608481151513526	0.019556823391189	0.277150230912317	3
A00060516	-0.631304016525762	0.025911469167632	0.346654620886341	3
A00060574	-0.618618689485747	-0.272953647012557	0.203469988675568	3
A00060575	-0.185284655824321	-0.0583259311959	0.092358426484291	3
A00060581	-0.70886967721484	0.10728691660541	0.248714687679423	3
A00060582	-0.645092689438632	-0.069640175189927	0.262225642554041	3
A00060602	-0.724135030686101	0.017330022850249	0.207819003327608	3
A00060628	-0.599835534222799	-0.239959548105811	0.262879805824034	3
A00060629	-0.656751150056498	-0.052611710849661	0.293193493567592	3
A00060630	-0.744491020708578	-0.053057175960596	0.257427722284549	3
A00060662	-0.646784674900837	0.007516411046127	0.202374500005552	3
A00060773	-0.705487530333402	-0.107895214064116	0.227753258683925	3
A00060806	-0.585655314152553	-0.033222677022333	0.275230036241622	3
A00060848	-0.680671875966702	-0.118919198202638	0.308486163679404	3
A00060923	-0.691319461835795	-0.052583394376335	0.167945103400998	3
A00060925	-0.626496748780781	0.055074977714177	0.278698146221445	3
A00061001	-0.724951135245293	0.03506060245087	0.104660837049108	3
A00061021	-0.675756589980371	-0.129979086876603	0.24471403620012	3
A00061204	-0.674048700655109	-0.036474644825148	0.219548066961849	3
A00061210	-0.572722709992021	-0.12848922174056	0.280376435065186	3
A00061275	-0.661913024619842	-0.119991715300273	0.272252496275463	3
A00061276	-0.724242027830406	0.021757459569483	0.261102949045838	3
A00061281	-0.658468124622953	-0.002074077026742	0.220507395531532	3
A00061284	-0.69402103266908	-0.098827217425956	0.206256415691681	3
A00061298	-0.690722580958797	0.034067779515972	0.230613543645786	3
A00061387	-0.676043555334009	-0.101359432914215	0.245227900825345	3
A00061483	-0.628301747137337	0.051520017284447	0.177745594365943	3
A00061485	-0.729527838337047	0.060840523040883	0.206144766888165	3
A00061597	-0.47253659111779	0.112914853116204	0.315859607529572	3
A00061598	-0.636397196274061	-0.0281452239991	0.291095168232262	3
A00061600	-0.688064749278639	0.051541051237536	0.223676057842542	3
A00061634	-0.647209912723959	-0.004278293597118	0.15778282946247	3
A00061647	-0.708606288043608	0.177673668627315	0.206757951145776	3
A00061656	-0.641320481910529	-0.079021909118757	0.345257247733376	3
A00061666	-0.662026310773337	-0.122850205581037	0.233334926862941	3
A00061709	-0.655580822367921	-0.05154245570024	0.26308286439956	3
A00061715	-0.658460869145978	-0.007935196993872	0.29961142022674	3
A00061725	-0.740531837912594	0.040006473547074	0.260816200912811	3
A00061728	-0.568375114690768	-0.116802033760681	0.322401930532057	3
A00061749	-0.687464555204991	0.072127923198187	0.270722791349388	3
A00061767	-0.696521994696983	-0.015175673265573	0.242630453318768	3
A00061787	-0.586745060515156	-0.084112938427971	0.348796021505933	3
A00061790	-0.640391170507104	-0.055071726758177	0.218408994185445	3
A00061806	-0.623365490490667	-0.081686135452962	0.277751068035485	3
A00061882	-0.723836191125814	0.032875060977384	0.232140070072849	3
A00061883	-0.640524497702622	-0.007169926910536	0.244819976710587	3
A00061923	-0.664544854061417	-0.157051648895862	0.206940982156965	3
A00062144	-0.646935915859715	-0.017070609294669	0.247861336669705	3
A00062146	-0.677805881449543	-0.028396826164066	0.335299153460807	3
A00062210	-0.651660900566783	-0.043771480567414	0.198862139186208	3
A00062248	-0.764822248307389	0.017486262763636	0.263186342996045	3
A00062255	-0.711862606516708	0.019826231659947	0.222026115497612	3
A00062266	-0.604988759432272	-0.123149243048703	0.319429499221668	3
A00062268	-0.515313810204177	0.048141389161815	0.345706619867648	3
A00062282	-0.626662402735537	-0.07388486825437	0.364128743682935	3
A00062285	-0.578991026639617	0.070502117412539	0.230259609955887	3
A00062288	-0.48966684054204	-0.055449555220062	0.303966527117095	3
A00062292	-0.612511189865813	-0.056796816024638	0.350995055551824	3
A00062351	-0.606601695280903	-0.167522860472722	0.264260129719376	3
A00062368	-0.675984005228801	-0.041679869158974	0.30609643544712	3
A00062369	-0.64256641171055	-0.114670850851104	0.254823405238362	3
A00062411	-0.525226329985807	0.010679149008676	0.33168389038814	3
A00062416	-0.637448589029857	-0.169349425992108	0.139491709310092	3
A00062809	-0.567738170302972	0.097000654524206	0.170492774550574	3
A00062917	-0.643562233220119	-0.10105074666039	0.17009199385223	3
A00062923	-0.487828936816085	-0.049804939389197	0.152960789826475	3
A00062928	-0.639833610399712	-0.071907608728317	0.277396134513102	3
A00062929	-0.657682179299804	-0.148816352835154	0.213381482811955	3
